city_name,city_name_normalized,station_count,primary_station,primary_uic_code,centroid_latitude,centroid_longitude,all_stations
Seugy,seugy,1,Seugy,87272039,49.1189923,2.3989116,Seugy
Seurre,seurre,1,Seurre,87713677,46.9964114,5.1513121,Seurre
Sevran,sevran,1,Sevran - Livry,87271429,48.93601,2.53484,Sevran - Livry
Sevran Beaudottes,sevran beaudottes,1,Sevran Beaudottes,87271445,48.94743,2.52474,Sevran Beaudottes
Seyssel,seyssel,1,Seyssel - Corbonod,87745828,45.9630307,5.8315162,Seyssel - Corbonod
Sierck,sierck,1,Sierck-les-Bains,87191635,49.443655,6.350327,Sierck-les-Bains
Sierentz,sierentz,1,Sierentz,87182105,47.656047,7.459142,Sierentz
Sillé,sille,1,Sillé-le-Guillaume,87396234,48.1818735,-0.1289696,Sillé-le-Guillaume
Simandre,simandre,1,Simandre-sur-Suran,87743336,46.2202097,5.4210929,Simandre-sur-Suran
Simiane,simiane,1,Simiane-Collongue,87751438,43.434747,5.426148,Simiane-Collongue
Sin,sin,1,Sin-le-Noble,87345405,50.356612,3.112777,Sin-le-Noble
Siorac,siorac,1,Siorac-en-Périgord,87595769,44.8197409,0.9844566,Siorac-en-Périgord
Sisteron,sisteron,1,Sisteron,87751206,44.1902025,5.9465888,Sisteron
Soissons,soissons,1,Soissons,87271817,49.3691983,3.3381259,Soissons
Solignac,solignac,1,Solignac - Le Vigen,87592246,45.7561586,1.2856817,Solignac - Le Vigen
Solliès,sollies,1,Solliès-Pont,87755330,43.1907805,6.0464158,Solliès-Pont
Somain,somain,1,Somain,87345314,50.3557,3.27738,Somain
Sommery,sommery,1,Sommery,87411462,49.6297244,1.4353726,Sommery
Sorgues,sorgues,1,Sorgues - Châteauneuf-du-Pape,87765206,44.0053909,4.8756182,Sorgues - Châteauneuf-du-Pape
Sotteville,sotteville,1,Sotteville-lès-Rouen,87411223,49.4129479,1.102362,Sotteville-lès-Rouen
Souillac,souillac,1,Souillac,87594333,44.902127,1.466605,Souillac
Soulac,soulac,1,Soulac-sur-Mer,87581371,45.5081769,-1.1175894,Soulac-sur-Mer
Soultz,soultz,1,Soultz-sous-Forêts,87213421,48.9347687,7.8827184,Soultz-sous-Forêts
Souppes,souppes,1,Souppes - Château-Landon,87684217,48.181907,2.734971,Souppes - Château-Landon
Sous le Bois,sous le bois,1,Sous le Bois,87295543,50.2655833,3.93961,Sous le Bois
Stade de France Saint,stade de france saint,1,Stade de France Saint-Denis,87164780,48.91779,2.35134,Stade de France Saint-Denis
Staffelfelden,staffelfelden,1,Staffelfelden,87182691,47.8279612,7.2651657,Staffelfelden
Stains La Cerisaie T11,stains la cerisaie t11,1,Stains La Cerisaie T11,87697334,48.9548,2.39209,Stains La Cerisaie T11
Steenbecque,steenbecque,1,Steenbecque,87342295,50.6806568,2.510089,Steenbecque
Steenwerck,steenwerck,1,Steenwerck,87286161,50.713459,2.7855769,Steenwerck
Steinbourg,steinbourg,1,Steinbourg,87212209,48.7635292,7.416299,Steinbourg
Stephansfeld,stephansfeld,1,Stephansfeld,87212126,48.7175872,7.7045946,Stephansfeld
Strazeele,strazeele,1,Strazeele,87286203,50.713492,2.6312181,Strazeele
Sucé,suce,1,Sucé-sur-Erdre,87590828,47.3431347,-1.5299873,Sucé-sur-Erdre
Surdon,surdon,1,Surdon,87444562,48.6647685,0.1344097,Surdon
Suresnes Mont Valérien,suresnes mont valerien,1,Suresnes Mont Valérien,87382374,48.87155,2.22131,Suresnes Mont Valérien
Surgères,surgeres,1,Surgères,87485227,46.113238,-0.762284,Surgères
Survilliers,survilliers,1,Survilliers - Fosses,87276261,49.09961,2.52527,Survilliers - Fosses
Sury,sury,1,Sury-le-Comtal,87726422,45.5291194,4.1824904,Sury-le-Comtal
Suèvres,suevres,1,Suèvres,87574236,47.6802248,1.4540981,Suèvres
Sète,sete,1,Sète,87773200,43.412485,3.69656,Sète
Sèvres,sevres,1,Sèvres - Ville-d'Avray,87382341,48.82746,2.20051,Sèvres - Ville-d'Avray
Sèvres Rive Gauche,sevres rive gauche,1,Sèvres Rive Gauche,87393124,48.8214311,2.2147536,Sèvres Rive Gauche
Sées,sees,1,Sées,87444695,48.5998998,0.1661851,Sées
Sélestat,selestat,1,Sélestat,87214056,48.2601166,7.443278,Sélestat
Sénas,senas,1,Sénas,87753715,43.7409571,5.0733645,Sénas
Sérifontaine,serifontaine,1,Sérifontaine,87381269,49.3572878,1.7639818,Sérifontaine
Sérézin,serezin,1,Sérézin-du-Rhône,87722546,45.62716,4.81806,Sérézin-du-Rhône
Tacoignières,tacoignieres,1,Tacoignières - Richebourg,87393454,48.8295827,1.6689566,Tacoignières - Richebourg
Taconnaz,taconnaz,1,Taconnaz,87746750,45.8992065,6.8258755,Taconnaz
Tain-l'Hermitage,tain-l'hermitage,1,Tain-l'Hermitage - Tournon,87761163,45.072183,4.839967,Tain-l'Hermitage - Tournon
Talence Médoquine,talence medoquine,1,Talence Médoquine,87748350,44.81649,-0.60062,Talence Médoquine
Tanus,tanus,1,Tanus,87615674,44.1003384,2.3151214,Tanus
Tarare,tarare,1,Tarare,87721472,45.889921,4.439208,Tarare
Tarbes,tarbes,1,Tarbes,87671008,43.239955,0.069415,Tarbes
Tassin,tassin,1,Tassin,87721514,45.76151,4.75857,Tassin
Taverny,taverny,1,Taverny,87276634,49.02536,2.22187,Taverny
Teillé,teille,1,Teillé,87396051,48.1812341,0.1913397,Teillé
Templeuve,templeuve,1,Templeuve,87286625,50.52863,3.17559,Templeuve
Tenay,tenay,1,Tenay - Hauteville,87743757,45.9222096,5.5016101,Tenay - Hauteville
Tergnier,tergnier,1,Tergnier,87296442,49.6591862,3.2972491,Tergnier
Terrasson,terrasson,1,Terrasson-Lavilledieu,87594408,45.1357901,1.3004219,Terrasson-Lavilledieu
Tessonnières,tessonnieres,1,Tessonnières,87615245,43.9284209,1.9369531,Tessonnières
Teting,teting,1,Teting-sur-Nied,87193342,49.051605,6.6646267,Teting-sur-Nied
Thann,thann,1,Thann,87182568,47.8088208,7.1069795,Thann
Thann Centre,thann centre,1,Thann Centre,87472605,47.8099229,7.101046,Thann Centre
Thann Saint,thann saint,1,Thann Saint-Jacques,87182881,47.8133155,7.0938473,Thann Saint-Jacques
Thaon,thaon,1,Thaon,87144097,48.24465,6.416384,Thaon
Theillay,theillay,1,Theillay,87543199,47.3139904,2.0443867,Theillay
Thenissey,thenissey,1,Thenissey,87713099,47.4947945,4.6221929,Thenissey
Thenon,thenon,1,Thenon,87595579,45.1601857,1.0686905,Thenon
Thiaville,thiaville,1,Thiaville-sur-Meurthe,87141432,48.4139874,6.8102635,Thiaville-sur-Meurthe
Thiennes,thiennes,1,Thiennes,87342287,50.6523561,2.4729218,Thiennes
Thiers,thiers,1,Thiers,87734475,45.8610502,3.5431798,Thiers
Thieux,thieux,1,Thieux - Nantouillet,87272054,49.0084346,2.6805271,Thieux - Nantouillet
Thionville,thionville,1,Thionville,87191007,49.353931,6.169543,Thionville
Thiviers,thiviers,1,Thiviers,87595124,45.418965,0.921348,Thiviers
Thomery,thomery,1,Thomery,87682252,48.394462,2.763995,Thomery
Thonon,thonon,1,Thonon-les-Bains,87745646,46.369004,6.481669,Thonon-les-Bains
Thouars,thouars,1,Thouars,87487009,46.9852442,-0.2097941,Thouars
Thouaré,thouare,1,Thouaré-sur-Loire,87481143,47.2651143,-1.4409626,Thouaré-sur-Loire
Thourotte,thourotte,1,Thourotte,87276741,49.4760722,2.8830021,Thourotte
Thun le Paradis,thun le paradis,1,Thun le Paradis,87381822,49.00687,1.91922,Thun le Paradis
Thuès Carença,thues carença,1,Thuès Carença,87784751,42.5229486,2.2227279,Thuès Carença
Théoule,theoule,1,Théoule-sur-Mer,87757583,43.5134929,6.9367978,Théoule-sur-Mer
Thésée,thesee,1,Thésée,87328195,47.322271,1.3120568,Thésée
Thézy,thezy,1,Thézy-Glimont,87316125,49.8118528,2.435931,Thézy-Glimont
Tieffenbach,tieffenbach,1,Tieffenbach - Struth,87215699,48.9062169,7.25527,Tieffenbach - Struth
Tiercé,tierce,1,Tiercé,87484147,47.617532,-0.469347,Tiercé
Tincques,tincques,1,Tincques,87342303,50.35699,2.4980285,Tincques
Tonnay,tonnay,1,Tonnay-Charente,87485151,45.9433989,-0.8978981,Tonnay-Charente
Tonneins,tonneins,1,Tonneins,87586651,44.392796,0.314093,Tonneins
Tonnerre,tonnerre,1,Tonnerre,87713198,47.85938,3.97355,Tonnerre
Torfou,torfou,1,Torfou-Sèvremoine,87486894,47.0331153,-1.1173797,Torfou-Sèvremoine
Torpes,torpes,1,Torpes - Boussières,87718114,47.1637546,5.8887804,Torpes - Boussières
Toul,toul,1,Toul,87141044,48.679018,5.880615,Toul
Toulouse,toulouse,1,Toulouse Matabiau,87611004,43.611206,1.453616,Toulouse Matabiau
Tourcoing,tourcoing,1,Tourcoing,87286542,50.71683,3.16804,Tourcoing
Tournan,tournan,1,Tournan-en-Brie,87116210,48.7393088,2.75957134,Tournan-en-Brie
Tournay,tournay,1,Tournay,87671172,43.1836066,0.2389703,Tournay
Tournemire,tournemire,1,Tournemire - Roquefort,87783456,43.9698002,3.0166261,Tournemire - Roquefort
Tournus,tournus,1,Tournus,87725622,46.56668,4.906647,Tournus
Tours,tours,1,Tours,87571000,47.389781,0.693703,Tours
Tourville,tourville,1,Tourville-la-Rivière,87411181,49.3248177,1.098964,Tourville-la-Rivière
Toury,toury,1,Toury,87543074,48.193606,1.939565,Toury
Tracy,tracy,1,Tracy - Sancerre,87696161,47.3376398,2.8804164,Tracy - Sancerre
Traou Nez,traou nez,1,Traou Nez,87322347,48.74858987607243,-3.1349542664976724,Traou Nez
Trappes,trappes,1,Trappes,87393835,48.7751158,2.0066335,Trappes
Tricot,tricot,1,Tricot,87313353,49.5619878,2.5815586,Tricot
Trie,trie,1,Trie-Château,87381236,49.2827168,1.8180386,Trie-Château
Triel,triel,1,Triel-sur-Seine,87381806,48.98099,2.00577,Triel-sur-Seine
Trilport,trilport,1,Trilport,87116491,48.96013551,2.94953688,Trilport
Trith,trith,1,Trith-Saint-Léger,87343400,50.3318146,3.4893247,Trith-Saint-Léger
Trois Chênes,trois chenes,1,Trois Chênes,87184242,47.6480822,6.8462281,Trois Chênes
Tronsanges,tronsanges,1,Tronsanges,87696203,47.113029,3.0541532,Tronsanges
Trouville,trouville,1,Trouville - Deauville,87444372,49.360005,0.084167,Trouville - Deauville
Troyes,troyes,1,Troyes,87118000,48.296069,4.065281,Troyes
Trégonneau,tregonneau,1,Trégonneau - Squiffiec,87473819,48.6243578,-3.1742524,Trégonneau - Squiffiec
Trélazé,trelaze,1,Trélazé,87701532,47.45272,-0.4696,Trélazé
Trémolat,tremolat,1,Trémolat,87584474,44.8625105,0.8303278,Trémolat
Tulle,tulle,1,Tulle,87594499,45.258725,1.756467,Tulle
Tullins Fures,tullins fures,1,Tullins Fures,87761759,45.300996,5.492194,Tullins Fures
Turckheim,turckheim,1,Turckheim,87182352,48.0856288,7.279466,Turckheim
Turenne,turenne,1,Turenne,87594556,45.0379541,1.6007045,Turenne
Uchaud,uchaud,1,Uchaud,87775106,43.7583991,4.2683101,Uchaud
Uckange,uckange,1,Uckange,87191130,49.3032605,6.1567735,Uckange
Urmatt,urmatt,1,Urmatt,87214635,48.5257763,7.3385385,Urmatt
Urt,urt,1,Urt,87672386,43.4993785,-1.3005564,Urt
Urçay,urçay,1,Urçay - La Perche,87576348,46.6295123,2.5865708,Urçay - La Perche
Us,us,1,Us,87381178,49.09969,1.97076,Us
Ussel,ussel,1,Ussel,87594093,45.5574383,2.3143439,Ussel
Ustaritz Jatxou,ustaritz jatxou,1,Ustaritz Jatxou,87673624,43.4048083,-1.4489654,Ustaritz Jatxou
Uzerche,uzerche,1,Uzerche,87594200,45.4407088,1.5702735,Uzerche
Vaas,vaas,1,Vaas,87396598,47.6707702,0.3165096,Vaas
Vaires,vaires,1,Vaires - Torcy,87116293,48.874953,2.639986,Vaires - Torcy
Val d'Argenteuil,val d'argenteuil,1,Val d'Argenteuil,87381798,48.95042,2.23088,Val d'Argenteuil
Val de Fontenay,val de fontenay,1,Val de Fontenay,87113712,48.854238,2.489097,Val de Fontenay
Valdahon,valdahon,1,Valdahon,87718544,47.14975,6.342275,Valdahon
Valdahon Camp Militaire,valdahon camp militaire,1,Valdahon Camp Militaire,87718601,47.1510452,6.3148621,Valdahon Camp Militaire
Valence,valence,1,Valence,87761007,44.928049,4.893273,Valence
Valence TGV Rhône,valence tgv rhone,1,Valence TGV Rhône-Alpes Sud,87763029,44.991545,4.978703,Valence TGV Rhône-Alpes Sud
Valence d'Agen,valence d'agen,1,Valence d'Agen,87611863,44.1117317,0.8915743,Valence d'Agen
Valenciennes,valenciennes,1,Valenciennes,87343004,50.363259,3.517115,Valenciennes
Valençay,valençay,1,Valençay,87576215,47.163172,1.5584442,Valençay
Valergues,valergues,1,Valergues - Lansargues,87773432,43.672678,4.0601085,Valergues - Lansargues
Valleiry,valleiry,1,Valleiry,87745414,46.1092875,5.96735,Valleiry
Valleroy,valleroy,1,Valleroy - Moineville,87192732,49.2056957,5.9360165,Valleroy - Moineville
Vallon,vallon,1,Vallon-en-Sully,87641357,46.5363284,2.6107538,Vallon-en-Sully
Vallorcine,vallorcine,1,Vallorcine,87746875,46.0324983,6.9326694,Vallorcine
Valmondois,valmondois,1,Valmondois,87276535,49.09182,2.20238,Valmondois
Valognes,valognes,1,Valognes,87447284,49.505454,-1.47986,Valognes
Vandières,vandieres,1,Vandières,87192476,48.9521683,6.0392275,Vandières
Vannes,vannes,1,Vannes,87476606,47.665169,-2.75245,Vannes
Vanves,vanves,1,Vanves - Malakoff,87391532,48.8181959,2.2920988,Vanves - Malakoff
Varades,varades,1,Varades - Saint-Florent le Vieil,87484386,47.3744471,-1.019712,Varades - Saint-Florent le Vieil
Varangéville,varangeville,1,Varangéville - Saint-Nicolas,87141101,48.63533929,6.31286037,Varangéville - Saint-Nicolas
Varetz,varetz,1,Varetz,87594606,45.1911631,1.4472859,Varetz
Varilhes,varilhes,1,Varilhes,87611327,43.0415593,1.6284818,Varilhes
Vauboyen,vauboyen,1,Vauboyen,87393538,48.7590575,2.192119,Vauboyen
Vaucelles,vaucelles,1,Vaucelles,87276626,49.02193,2.22885,Vaucelles
Vaucresson,vaucresson,1,Vaucresson,87382267,48.83688,2.15255,Vaucresson
Vaudagne,vaudagne,1,Vaudagne,87746727,45.9088517,6.7726673,Vaudagne
Vaumoise,vaumoise,1,Vaumoise,87271601,49.2339406,2.9885685,Vaumoise
Vauvert,vauvert,1,Vauvert,87775817,43.6950375,4.270165,Vauvert
Vaux,vaux,1,Vaux-sur-Seine,87381814,49.00699,1.96342,Vaux-sur-Seine
Vauxaillon,vauxaillon,1,Vauxaillon,87297283,49.4741418,3.4096166,Vauxaillon
Vauzelles,vauzelles,1,Vauzelles,87691469,47.0013565,3.1342094,Vauzelles
Vayrac,vayrac,1,Vayrac,87594739,44.9501471,1.7062871,Vayrac
Vayres,vayres,1,Vayres,87584714,44.89717,-0.31686,Vayres
Veauche,veauche,1,Veauche - Saint-Galmier,87726208,45.565928,4.293438,Veauche - Saint-Galmier
Veigné,veigne,1,Veigné,87571414,47.2915255,0.7348815,Veigné
Velars,velars,1,Velars-sur-Ouche,87712331,47.3265197,4.9274603,Velars-sur-Ouche
Vendenheim,vendenheim,1,Vendenheim,87212118,48.6659659,7.7177824,Vendenheim
Vendeuvre,vendeuvre,1,Vendeuvre-sur-Barse,87118257,48.2400686,4.4672135,Vendeuvre-sur-Barse
Venerque,venerque,1,Venerque - Vernet,87611392,43.433361,1.426079,Venerque - Vernet
Verdun,verdun,1,Verdun,87175778,49.165406,5.379701,Verdun
Vergèze,vergeze,1,Vergèze - Codognan,87775114,43.739877,4.218842,Vergèze - Codognan
Vermenton,vermenton,1,Vermenton,87683664,47.6605943,3.7320212,Vermenton
Vern,vern,1,Vern-sur-Seiche,87471029,48.0469707,-1.5966524,Vern-sur-Seiche
Vernaison,vernaison,1,Vernaison,87722264,45.6456478,4.8132908,Vernaison
Vernon,vernon,1,Vernon - Giverny,87415604,49.091336,1.47857,Vernon - Giverny
Vernou,vernou,1,Vernou-la-Celle-sur-Seine,87682468,48.3864547,2.8424649,Vernou-la-Celle-sur-Seine
Vernouillet,vernouillet,1,Vernouillet - Verneuil,87386656,48.9811884,1.9828731,Vernouillet - Verneuil
Verrey,verrey,1,Verrey-sous-Salmaise,87713081,47.4385905,4.6700223,Verrey-sous-Salmaise
Versailles Chantiers,versailles chantiers,1,Versailles Chantiers,87393009,48.7958264,2.1358827,Versailles Chantiers
Versailles Château Rive Gauche,versailles chateau rive gauche,1,Versailles Château Rive Gauche,87393157,48.8003635,2.1288274,Versailles Château Rive Gauche
Versailles Rive Droite,versailles rive droite,1,Versailles Rive Droite,87382861,48.8096525,2.1347523,Versailles Rive Droite
Versigny,versigny,1,Versigny,87296608,49.6574494,3.4335692,Versigny
Vert Galant,vert galant,1,Vert Galant,87271437,48.94467,2.5667,Vert Galant
Vertaizon,vertaizon,1,Vertaizon,87734426,45.784543,3.288269,Vertaizon
Vertou,vertou,1,Vertou,87481408,47.1861428,-1.4780052,Vertou
Verzeille,verzeille,1,Verzeille,87615138,43.1304633,2.3212626,Verzeille
Vesoul,vesoul,1,Vesoul,87185009,47.6177734,6.151926,Vesoul
Veuves,veuves,1,Veuves - Monteaux,87574327,47.4756722,1.1238749,Veuves - Monteaux
Veynes Dévoluy,veynes devoluy,1,Veynes Dévoluy,87763300,44.5320046,5.815764,Veynes Dévoluy
Viaduc Sainte,viaduc sainte,1,Viaduc Sainte-Marie,87746735,45.897096,6.7850134,Viaduc Sainte-Marie
Viarmes,viarmes,1,Viarmes,87276568,49.11692,2.36838,Viarmes
Vias,vias,1,Vias,87781260,43.315653,3.4253562,Vias
Vichy,vichy,1,Vichy,87732008,46.126979,3.430448,Vichy
Vidauban,vidauban,1,Vidauban,87755421,43.4309416,6.4338501,Vidauban
Vieilleville,vieilleville,1,Vieilleville,87597633,46.0910959,1.6736439,Vieilleville
Vielmur,vielmur,1,Vielmur-sur-Agout,87615492,43.623928,2.0895781,Vielmur-sur-Agout
Vienne,vienne,1,Vienne,87722587,45.521207,4.874211,Vienne
Vierzon,vierzon,1,Vierzon,87576009,47.226497,2.059822,Vierzon
Vierzon Forges,vierzon forges,1,Vierzon Forges,87576090,47.2099931,2.0994545,Vierzon Forges
Vierzy,vierzy,1,Vierzy,87271783,49.2910309,3.2773026,Vierzy
Vif,vif,1,Vif,87747576,45.0476532,5.6854542,Vif
Vigeois,vigeois,1,Vigeois,87594218,45.3829467,1.5149455,Vigeois
Vigneux,vigneux,1,Vigneux-sur-Seine,87681304,48.70816,2.41446,Vigneux-sur-Seine
Vignory,vignory,1,Vignory,87142232,48.2701366,5.1241594,Vignory
Villabé,villabe,1,Villabé,87681619,48.592637,2.461572,Villabé
Villaines,villaines,1,Villaines-sous-Bois,87272021,49.0798273,2.3513736,Villaines-sous-Bois
Villars,villars,1,Villars-les-Dombes,87723759,46.004206,5.028404,Villars-les-Dombes
Villedieu,villedieu,1,Villedieu-les-Poêles,87447698,48.8340495,-1.225559,Villedieu-les-Poêles
Villefort,villefort,1,Villefort,87775197,44.4395099,3.9240146,Villefort
Villefranque,villefranque,1,Villefranque,87673616,43.4313998,-1.4564514,Villefranque
Villeherviers,villeherviers,1,Villeherviers,87576165,47.3694005,1.7972555,Villeherviers
Villenave,villenave,1,Villenave-d'Ornon,87581835,44.7683428,-0.5472574,Villenave-d'Ornon
Villeneuve Triage,villeneuve triage,1,Villeneuve Triage,87681809,48.745198,2.438192,Villeneuve Triage
Villennes,villennes,1,Villennes-sur-Seine,87386649,48.9394602,1.9993185,Villennes-sur-Seine
Villenouvelle,villenouvelle,1,Villenouvelle,87618215,43.4330358,1.661081,Villenouvelle
Villeparisis,villeparisis,1,Villeparisis - Mitry-le-Neuf,87271510,48.95325,2.60243,Villeparisis - Mitry-le-Neuf
Villeperdue,villeperdue,1,Villeperdue,87575043,47.2020438,0.6336449,Villeperdue
Villepinte,villepinte,1,Villepinte,87271452,48.96292,2.51205,Villepinte
Villepreux,villepreux,1,Villepreux - Les Clayes,87393413,48.8239168,1.9930652,Villepreux - Les Clayes
Villereversure,villereversure,1,Villereversure,87743328,46.1944145,5.3977089,Villereversure
Villetaneuse Université,villetaneuse universite,1,Villetaneuse Université,87697318,48.96,2.34251,Villetaneuse Université
Villiers,villiers,1,Villiers - Neauphle - Pontchartrain,87393884,48.81550666129636,1.876934489891097,Villiers - Neauphle - Pontchartrain
Villiers Montbarbin,villiers montbarbin,1,Villiers Montbarbin,87116749,48.8632544,2.8830418,Villiers Montbarbin
Villiers-le-Bel,villiers-le-bel,1,Villiers-le-Bel - Gonesse - Arnouville,87276220,48.994175,2.4162288,Villiers-le-Bel - Gonesse - Arnouville
Villiers-sur-Marne,villiers-sur-marne,1,Villiers-sur-Marne - Le Plessis-Trévise,87113795,48.823039,2.541761,Villiers-sur-Marne - Le Plessis-Trévise
Vimy,vimy,1,Vimy,87342576,50.3732316,2.8229549,Vimy
Vinay,vinay,1,Vinay,87761726,45.20797,5.41005,Vinay
Vincelles,vincelles,1,Vincelles,87683631,47.7042304,3.6284728,Vincelles
Vincey,vincey,1,Vincey,87144063,48.3436471,6.3355129,Vincey
Vinça,vinça,1,Vinça,87784611,42.6481368,2.5276163,Vinça
Vions,vions,1,Vions - Chanaz,87741108,45.8243131,5.8072311,Vions - Chanaz
Vire,vire,1,Vire,87448159,48.846329,-0.882884,Vire
Vireux,vireux,1,Vireux-Molhain,87172114,50.0827968,4.7233909,Vireux-Molhain
Virieu sur Bourbre,virieu sur bourbre,1,Virieu sur Bourbre,87747204,45.491703,5.4721424,Virieu sur Bourbre
Virieu-le-Grand,virieu-le-grand,1,Virieu-le-Grand - Belley,87741504,45.8482817,5.6536162,Virieu-le-Grand - Belley
Viroflay Rive Droite,viroflay rive droite,1,Viroflay Rive Droite,87382887,48.8056695,2.1683208,Viroflay Rive Droite
Viroflay Rive Gauche,viroflay rive gauche,1,Viroflay Rive Gauche,87393215,48.800517,2.1711466,Viroflay Rive Gauche
Vis à Marles,vis a marles,1,Vis à Marles,87342535,50.5050115,2.5171137,Vis à Marles
Vitrolles Aéroport Marseille Provence,vitrolles aeroport marseille provence,1,Vitrolles Aéroport Marseille Provence,87439554,43.441734,5.237122,Vitrolles Aéroport Marseille Provence
Vitré,vitre,1,Vitré,87471508,48.122671,-1.211754,Vitré
Vittel,vittel,1,Vittel,87144279,48.2024882,5.9418718,Vittel
Viviers,viviers,1,Viviers-du-Lac,87741140,45.648502,5.9033389,Viviers-du-Lac
Viviez,viviez,1,Viviez - Decazeville,87613661,44.5555678,2.2182582,Viviez - Decazeville
Vivoin,vivoin,1,Vivoin - Beaumont,87396077,48.2302093,0.1447829,Vivoin - Beaumont
Vivonne,vivonne,1,Vivonne,87575290,46.4266355,0.2653156,Vivonne
Voiron,voiron,1,Voiron,87747287,45.364037,5.595054,Voiron
Voivres,voivres,1,Voivres-lès-le-Mans,87396358,47.9304199,0.0853466,Voivres-lès-le-Mans
Volvic,volvic,1,Volvic,87641423,45.864715,3.0031455,Volvic
Vonnas,vonnas,1,Vonnas,87725820,46.2272852,4.9916677,Vonnas
Voreppe,voreppe,1,Voreppe,87747337,45.290417,5.632119,Voreppe
Vorey,vorey,1,Vorey,87734723,45.1829093,3.911422,Vorey
Vosves,vosves,1,Vosves,87682500,48.5151115,2.5991469,Vosves
Vougeot,vougeot,1,Vougeot - Gilly-lès-Cîteaux,87713511,47.1755556,4.9715685,Vougeot - Gilly-lès-Cîteaux
Voujeaucourt,voujeaucourt,1,Voujeaucourt,87184531,47.4789729,6.7699667,Voujeaucourt
Voutré,voutre,1,Voutré,87478560,48.1340521,-0.2921804,Voutré
Voves,voves,1,Voves,87545707,48.2750095,1.6222874,Voves
Vrigne,vrigne,1,Vrigne-Meuse,87172221,49.7010822,4.8438063,Vrigne-Meuse
Vulaines-sur-Seine,vulaines-sur-seine,1,Vulaines-sur-Seine - Samoreau,87682443,48.4305468,2.7531008,Vulaines-sur-Seine - Samoreau
Vélines,velines,1,Vélines,87584177,44.8520145,0.1036584,Vélines
Vénissieux,venissieux,1,Vénissieux,87723320,45.705551,4.888109,Vénissieux
Véretz,veretz,1,Véretz - Montlouis,87574434,47.3715058,0.8199079,Véretz - Montlouis
Wacquemoulin,wacquemoulin,1,Wacquemoulin,87316208,49.5032575,2.6116581,Wacquemoulin
Walbach,walbach,1,Walbach,87182360,48.0580062,7.2334758,Walbach
Walbourg,walbourg,1,Walbourg,87213405,48.8862164,7.8092705,Walbourg
Walheim,walheim,1,Walheim,87181065,47.6416406,7.2633202,Walheim
Waligator Parc,waligator parc,1,Waligator Parc,87191098,49.22492,6.15946,Waligator Parc
